-101.00,1.4902518E-05
-100.00,1.4910895E-05
-99.00,1.4919165E-05
-98.00,1.4927330E-05
-97.00,1.4935390E-05
-96.00,1.4943347E-05
-95.00,1.4951201E-05
-94.00,1.4958954E-05
-93.00,1.4966607E-05
-92.00,1.4974160E-05
-91.00,1.4981616E-05
-90.00,1.4988973E-05
-89.00,1.4996235E-05
-88.00,1.5003401E-05
-87.00,1.5010473E-05
-86.00,1.5017452E-05
-85.00,1.5024339E-05
-84.00,1.5031135E-05
-83.00,1.5037841E-05
-82.00,1.5044457E-05
-81.00,1.5050986E-05
-80.00,1.5057427E-05
-79.00,1.5063783E-05
-78.00,1.5070053E-05
-77.00,1.5076240E-05
-76.00,1.5082344E-05
-75.00,1.5088366E-05
-74.00,1.5094307E-05
-73.00,1.5100168E-05
-72.00,1.5105951E-05
-71.00,1.5111656E-05
-70.00,1.5117284E-05
-69.00,1.5122836E-05
-68.00,1.5128314E-05
-67.00,1.5133718E-05
-66.00,1.5139049E-05
-65.00,1.5144309E-05
-64.00,1.5149499E-05
-63.00,1.5154618E-05
-62.00,1.5159670E-05
-61.00,1.5164653E-05
-60.00,1.5169571E-05
-59.00,1.5174423E-05
-58.00,1.5179210E-05
-57.00,1.5183934E-05
-56.00,1.5188596E-05
-55.00,1.5193197E-05
-54.00,1.5197737E-05
-53.00,1.5202218E-05
-52.00,1.5206641E-05
-51.00,1.5211006E-05
-50.00,1.5215316E-05
-49.00,1.5219570E-05
-48.00,1.5223770E-05
-47.00,1.5227917E-05
-46.00,1.5232012E-05
-45.00,1.5236056E-05
-44.00,1.5240050E-05
-43.00,1.5243995E-05
-42.00,1.5247892E-05
-41.00,1.5251742E-05
-40.00,1.5255546E-05
-39.00,1.5259305E-05
-38.00,1.5263021E-05
-37.00,1.5266693E-05
-36.00,1.5270324E-05
-35.00,1.5273914E-05
-34.00,1.5277465E-05
-33.00,1.5280977E-05
-32.00,1.5284451E-05
-31.00,1.5287888E-05
-30.00,1.5291290E-05
-29.00,1.5294657E-05
-28.00,1.5297990E-05
-27.00,1.5301292E-05
-26.00,1.5304561E-05
-25.00,1.5307800E-05
-24.00,1.5311010E-05
-23.00,1.5314191E-05
-22.00,1.5317345E-05
-21.00,1.5320472E-05
-20.00,1.5323574E-05
-19.00,1.5326652E-05
-18.00,1.5329706E-05
-17.00,1.5332739E-05
-16.00,1.5335750E-05
-15.00,1.5338740E-05
-14.00,1.5341712E-05
-13.00,1.5344665E-05
-12.00,1.5347602E-05
-11.00,1.5350522E-05
-10.00,1.5353427E-05
-9.00,1.5356318E-05
-8.00,1.5359196E-05
-7.00,1.5362063E-05
-6.00,1.5364918E-05
-5.00,1.5367763E-05
-4.00,1.5370599E-05
-3.00,1.5373428E-05
-2.00,1.5376249E-05
-1.00,1.5379065E-05
0.00,1.5381876E-05
1.00,1.5384683E-05
2.00,1.5387488E-05
3.00,1.5390291E-05
4.00,1.5393093E-05
5.00,1.5395895E-05
6.00,1.5398699E-05
7.00,1.5401505E-05
8.00,1.5404315E-05
9.00,1.5407129E-05
